Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2024-03-28 16:30,,,1,1,1,1,p
2024-03-28 16:36,,,1,1,1,1,p
2024-03-28 16:42,,,1,1,1,1,p
2024-03-28 16:48,,,1,1,1,1,p
2024-03-28 16:54,,,1,1,1,1,p
2024-03-28 17:00,,,1,1,1,1,p
2024-03-28 17:06,,,1,1,1,1,p
2024-03-28 17:12,,,1,1,1,1,p
2024-03-28 17:18,,,1,1,1,1,p
2024-03-28 17:24,,,1,1,1,1,p
2024-03-28 17:30,,,1,1,1,1,p
2024-03-28 17:36,,,1,1,1,1,p
2024-03-28 17:42,,,1,1,1,1,p
2024-03-28 17:48,,,1,1,1,1,p
2024-03-28 17:54,,,1,1,1,1,p
2024-03-28 18:00,,,1,1,1,1,p
2024-03-28 18:06,,,1,1,1,1,p
2024-03-28 18:12,,,1,1,1,1,p
2024-03-28 18:18,0.943,0.006,0,0,0,0,p
2024-03-28 18:24,0.947,0.01,0,0,0,0,p
2024-03-28 18:30,0.981,0.008,0,0,0,0,p
2024-03-28 18:36,1.018,0.009,0,0,0,0,p
2024-03-28 18:42,1.028,0.009,0,0,0,0,p
2024-03-28 18:48,1.065,0.011,0,0,0,0,p
2024-03-28 18:54,1.068,0.013,0,0,0,0,p
2024-03-28 19:00,1.078,0.009,0,0,0,0,p
2024-03-28 19:06,1.074,0.013,0,0,0,0,p
2024-03-28 19:12,1.088,0.011,1,0,0,0,p
2024-03-28 19:18,1.098,0.018,0,0,0,0,p
2024-03-28 19:24,1.12,0.011,0,0,0,0,p
2024-03-28 19:30,1.133,0.019,0,0,0,0,p
2024-03-28 19:36,1.145,0.013,0,0,0,0,p
2024-03-28 19:42,1.155,0.012,1,0,0,0,p
2024-03-28 19:48,1.167,0.024,0,0,0,0,p
2024-03-28 19:54,1.193,0.022,0,0,0,0,p
2024-03-28 20:00,1.2,0.017,0,0,0,0,p
2024-03-28 20:06,1.218,0.016,0,0,0,0,p
2024-03-28 20:12,1.23,0.018,0,0,0,0,p
2024-03-28 20:18,1.26,0.015,0,0,0,0,p
2024-03-28 20:24,1.262,0.015,1,0,0,0,p
2024-03-28 20:30,1.273,0.014,0,0,0,0,p
2024-03-28 20:36,1.293,0.019,0,0,0,0,p
2024-03-28 20:42,1.304,0.023,0,0,0,0,p
2024-03-28 20:48,1.304,0.025,0,0,0,0,p
2024-03-28 20:54,1.329,0.024,0,0,0,0,p
2024-03-28 21:00,1.332,0.018,0,0,0,0,p
2024-03-28 21:06,1.325,0.021,0,0,0,0,p
2024-03-28 21:12,1.367,0.026,0,0,0,0,p
2024-03-28 21:18,1.351,0.019,0,0,0,0,p
2024-03-28 21:24,1.348,0.02,0,0,0,0,p
2024-03-28 21:30,1.358,0.022,0,0,0,0,p
2024-03-28 21:36,1.366,0.016,0,0,0,0,p
2024-03-28 21:42,1.371,0.016,0,0,0,0,p
2024-03-28 21:48,1.359,0.018,0,0,0,0,p
2024-03-28 21:54,1.362,0.021,0,0,0,0,p
2024-03-28 22:00,1.358,0.029,0,0,0,0,p
2024-03-28 22:06,1.374,0.024,0,0,0,0,p
2024-03-28 22:12,1.352,0.015,0,0,0,0,p
2024-03-28 22:18,1.341,0.017,0,0,0,0,p
2024-03-28 22:24,1.352,0.018,0,0,0,0,p
2024-03-28 22:30,1.358,0.014,0,0,0,0,p
2024-03-28 22:36,1.351,0.024,0,0,0,0,p
2024-03-28 22:42,1.355,0.025,0,0,0,0,p
2024-03-28 22:48,1.341,0.016,1,0,0,0,p
2024-03-28 22:54,1.366,0.018,0,0,0,0,p
2024-03-28 23:00,1.345,0.027,0,0,0,0,p
2024-03-28 23:06,1.315,0.016,1,0,0,0,p
2024-03-28 23:12,1.327,0.015,0,0,0,0,p
2024-03-28 23:18,1.296,0.016,0,0,0,0,p
2024-03-28 23:24,1.303,0.021,0,0,0,0,p
2024-03-28 23:30,1.263,0.009,0,0,0,0,p
2024-03-28 23:36,1.29,0.017,0,0,0,0,p
2024-03-28 23:42,1.282,0.012,0,0,0,0,p
2024-03-28 23:48,1.262,0.01,1,0,0,0,p
2024-03-28 23:54,1.281,0.016,0,0,0,0,p
2024-03-29 00:00,1.249,0.017,0,0,0,0,p
2024-03-29 00:06,1.266,0.014,0,0,0,0,p
2024-03-29 00:12,1.223,0.012,0,0,0,0,p
2024-03-29 00:18,1.234,0.012,0,0,0,0,p
2024-03-29 00:24,1.215,0.017,0,0,0,0,p
2024-03-29 00:30,1.215,0.014,0,0,0,0,p
2024-03-29 00:36,1.181,0.008,0,0,0,0,p
2024-03-29 00:42,1.185,0.008,0,0,0,0,p
2024-03-29 00:48,1.155,0.01,0,0,0,0,p
2024-03-29 00:54,1.159,0.01,1,0,0,0,p
2024-03-29 01:00,1.156,0.012,0,0,0,0,p
2024-03-29 01:06,1.158,0.019,0,0,0,0,p
2024-03-29 01:12,1.135,0.012,1,0,0,0,p
2024-03-29 01:18,1.141,0.008,1,0,0,0,p
2024-03-29 01:24,1.114,0.009,0,0,0,0,p
2024-03-29 01:30,1.113,0.013,0,0,0,0,p
2024-03-29 01:36,1.095,0.01,1,0,0,0,p
2024-03-29 01:42,1.103,0.02,1,0,0,0,p
2024-03-29 01:48,1.078,0.009,1,0,0,0,p
2024-03-29 01:54,1.077,0.015,0,0,0,0,p
2024-03-29 02:00,1.088,0.019,0,0,0,0,p
2024-03-29 02:06,1.08,0.008,0,0,0,0,p
2024-03-29 02:12,1.081,0.008,0,0,0,0,p
2024-03-29 02:18,1.083,0.012,0,0,0,0,p
2024-03-29 02:24,1.069,0.018,0,0,0,0,p
2024-03-29 02:30,1.059,0.011,0,0,0,0,p
2024-03-29 02:36,1.057,0.014,0,0,0,0,p
2024-03-29 02:42,1.055,0.013,0,0,0,0,p
2024-03-29 02:48,1.051,0.019,0,0,0,0,p
2024-03-29 02:54,1.058,0.012,0,0,0,0,p
2024-03-29 03:00,1.072,0.008,0,0,0,0,p
2024-03-29 03:06,1.065,0.007,1,0,0,0,p
2024-03-29 03:12,1.072,0.017,0,0,0,0,p
2024-03-29 03:18,1.078,0.012,0,0,0,0,p
2024-03-29 03:24,1.083,0.007,0,0,0,0,p
2024-03-29 03:30,1.081,0.011,0,0,0,0,p
2024-03-29 03:36,1.087,0.011,0,0,0,0,p
2024-03-29 03:42,1.072,0.009,0,0,0,0,p
2024-03-29 03:48,1.094,0.021,0,0,0,0,p
2024-03-29 03:54,1.099,0.008,0,0,0,0,p
2024-03-29 04:00,1.118,0.021,0,0,0,0,p
2024-03-29 04:06,1.115,0.01,1,0,0,0,p
2024-03-29 04:12,1.114,0.02,0,0,0,0,p
2024-03-29 04:18,1.125,0.014,0,0,0,0,p
2024-03-29 04:24,1.143,0.013,0,0,0,0,p
2024-03-29 04:30,1.177,0.016,0,0,0,0,p
2024-03-29 04:36,1.154,0.012,0,0,0,0,p
2024-03-29 04:42,1.174,0.013,0,0,0,0,p
2024-03-29 04:48,1.187,0.013,0,0,0,0,p
2024-03-29 04:54,1.203,0.023,0,0,0,0,p
2024-03-29 05:00,1.202,0.018,0,0,0,0,p
2024-03-29 05:06,1.215,0.013,0,0,0,0,p
2024-03-29 05:12,1.228,0.026,0,0,0,0,p
2024-03-29 05:18,1.228,0.015,0,0,0,0,p
2024-03-29 05:24,1.243,0.024,0,0,0,0,p
2024-03-29 05:30,1.258,0.016,0,0,0,0,p
2024-03-29 05:36,1.262,0.011,0,0,0,0,p
2024-03-29 05:42,1.289,0.017,0,0,0,0,p
2024-03-29 05:48,1.3,0.015,0,0,0,0,p
2024-03-29 05:54,1.333,0.025,0,0,0,0,p
2024-03-29 06:00,1.349,0.022,0,0,0,0,p
2024-03-29 06:06,1.375,0.018,0,0,0,0,p
2024-03-29 06:12,1.388,0.034,0,0,0,0,p
2024-03-29 06:18,1.405,0.032,0,0,0,0,p
2024-03-29 06:24,1.414,0.022,0,0,0,0,p
2024-03-29 06:30,1.434,0.021,0,0,0,0,p
2024-03-29 06:36,1.462,0.025,0,0,0,0,p
2024-03-29 06:42,1.479,0.025,0,0,0,0,p
2024-03-29 06:48,1.49,0.022,0,0,0,0,p
2024-03-29 06:54,1.522,0.018,0,0,0,0,p
2024-03-29 07:00,1.539,0.036,0,0,0,0,p
2024-03-29 07:06,1.55,0.021,0,0,0,0,p
2024-03-29 07:12,1.567,0.03,0,0,0,0,p
2024-03-29 07:18,1.596,0.021,0,0,0,0,p
2024-03-29 07:24,1.613,0.026,0,0,0,0,p
2024-03-29 07:30,1.657,0.026,0,0,0,0,p
2024-03-29 07:36,1.642,0.026,0,0,0,0,p
2024-03-29 07:42,1.668,0.023,0,0,0,0,p
2024-03-29 07:48,1.664,0.032,0,0,0,0,p
2024-03-29 07:54,1.68,0.016,0,0,0,0,p
2024-03-29 08:00,1.691,0.034,0,0,0,0,p
2024-03-29 08:06,1.726,0.022,0,0,0,0,p
2024-03-29 08:12,1.71,0.029,0,0,0,0,p
2024-03-29 08:18,1.721,0.028,0,0,0,0,p
2024-03-29 08:24,1.742,0.019,0,0,0,0,p
2024-03-29 08:30,1.771,0.021,0,0,0,0,p
2024-03-29 08:36,1.749,0.022,0,0,0,0,p
2024-03-29 08:42,1.752,0.027,0,0,0,0,p
2024-03-29 08:48,1.779,0.026,0,0,0,0,p
2024-03-29 08:54,1.762,0.025,0,0,0,0,p
2024-03-29 09:00,1.775,0.022,0,0,0,0,p
2024-03-29 09:06,1.756,0.027,0,0,0,0,p
2024-03-29 09:12,1.787,0.025,0,0,0,0,p
2024-03-29 09:18,1.772,0.027,0,0,0,0,p
2024-03-29 09:24,1.793,0.016,1,0,0,0,p
2024-03-29 09:30,1.784,0.033,0,0,0,0,p
2024-03-29 09:36,1.767,0.025,0,0,0,0,p
2024-03-29 09:42,1.76,0.018,0,0,0,0,p
2024-03-29 09:48,1.752,0.03,0,0,0,0,p
2024-03-29 09:54,1.728,0.03,0,0,0,0,p
2024-03-29 10:00,1.716,0.022,0,0,0,0,p
2024-03-29 10:06,1.708,0.032,0,0,0,0,p
2024-03-29 10:12,1.694,0.031,0,0,0,0,p
2024-03-29 10:18,1.69,0.019,0,0,0,0,p
2024-03-29 10:24,1.628,0.017,0,0,0,0,p
2024-03-29 10:30,1.645,0.036,0,0,0,0,p
2024-03-29 10:36,1.589,0.026,0,0,0,0,p
2024-03-29 10:42,1.582,0.023,0,0,0,0,p
2024-03-29 10:48,1.56,0.024,0,0,0,0,p
2024-03-29 10:54,1.527,0.027,0,0,0,0,p
2024-03-29 11:00,1.522,0.025,0,0,0,0,p
2024-03-29 11:06,1.498,0.024,0,0,0,0,p
2024-03-29 11:12,1.471,0.026,0,0,0,0,p
2024-03-29 11:18,1.446,0.017,0,0,0,0,p
2024-03-29 11:24,1.445,0.02,0,0,0,0,p
2024-03-29 11:30,1.416,0.02,0,0,0,0,p
2024-03-29 11:36,1.394,0.017,0,0,0,0,p
2024-03-29 11:42,1.367,0.018,0,0,0,0,p
2024-03-29 11:48,1.36,0.015,0,0,0,0,p
2024-03-29 11:54,1.308,0.01,0,0,0,0,p
2024-03-29 12:00,1.278,0.01,0,0,0,0,p
2024-03-29 12:06,1.273,0.016,0,0,0,0,p
2024-03-29 12:12,1.236,0.014,0,0,0,0,p
2024-03-29 12:18,1.223,0.015,0,0,0,0,p
2024-03-29 12:24,1.202,0.01,0,0,0,0,p
2024-03-29 12:30,1.199,0.011,0,0,0,0,p
2024-03-29 12:36,1.197,0.01,0,0,0,0,p
2024-03-29 12:42,1.148,0.008,0,0,0,0,p
2024-03-29 12:48,1.125,0.011,0,0,0,0,p
2024-03-29 12:54,1.126,0.008,0,0,0,0,p
2024-03-29 13:00,1.089,0.005,0,0,0,0,p
2024-03-29 13:06,1.103,0.013,0,0,0,0,p
2024-03-29 13:12,1.072,0.015,0,0,0,0,p
2024-03-29 13:18,1.068,0.013,0,0,0,0,p
2024-03-29 13:24,1.006,0.008,0,0,0,0,p
2024-03-29 13:30,1.036,0.016,0,0,0,0,p
2024-03-29 13:36,0.995,0.007,1,0,0,0,p
2024-03-29 13:42,0.974,0.012,0,0,0,0,p
2024-03-29 13:48,0.957,0.008,0,0,0,0,p
2024-03-29 13:54,0.962,0.006,0,0,0,0,p
2024-03-29 14:00,0.947,0.014,1,0,0,0,p
2024-03-29 14:06,0.946,0.011,0,0,0,0,p
2024-03-29 14:12,,,1,1,1,1,p
2024-03-29 14:18,,,1,1,1,1,p
2024-03-29 14:24,,,1,1,1,1,p
2024-03-29 14:30,,,1,1,1,1,p
2024-03-29 14:36,,,1,1,1,1,p
2024-03-29 14:42,,,1,1,1,1,p
2024-03-29 14:48,,,1,1,1,1,p
2024-03-29 14:54,,,1,1,1,1,p
2024-03-29 15:00,,,1,1,1,1,p
2024-03-29 15:06,,,1,1,1,1,p
2024-03-29 15:12,,,1,1,1,1,p
2024-03-29 15:18,,,1,1,1,1,p
2024-03-29 15:24,,,1,1,1,1,p
2024-03-29 15:30,,,1,1,1,1,p
2024-03-29 15:36,,,1,1,1,1,p
2024-03-29 15:42,,,1,1,1,1,p
2024-03-29 15:48,,,1,1,1,1,p
2024-03-29 15:54,,,1,1,1,1,p
2024-03-29 16:00,,,1,1,1,1,p
2024-03-29 16:06,,,1,1,1,1,p
2024-03-29 16:12,,,1,1,1,1,p
2024-03-29 16:18,,,1,1,1,1,p
2024-03-29 16:24,,,1,1,1,1,p
2024-03-29 16:30,,,1,1,1,1,p
2024-03-29 16:36,,,1,1,1,1,p
2024-03-29 16:42,,,1,1,1,1,p
2024-03-29 16:48,,,1,1,1,1,p
2024-03-29 16:54,,,1,1,1,1,p
2024-03-29 17:00,,,1,1,1,1,p
2024-03-29 17:06,,,1,1,1,1,p
2024-03-29 17:12,,,1,1,1,1,p
2024-03-29 17:18,,,1,1,1,1,p
2024-03-29 17:24,,,1,1,1,1,p
2024-03-29 17:30,,,1,1,1,1,p
2024-03-29 17:36,,,1,1,1,1,p
2024-03-29 17:42,,,1,1,1,1,p
2024-03-29 17:48,,,1,1,1,1,p
2024-03-29 17:54,,,1,1,1,1,p
2024-03-29 18:00,,,1,1,1,1,p
2024-03-29 18:06,,,1,1,1,1,p
2024-03-29 18:12,,,1,1,1,1,p
2024-03-29 18:18,,,1,1,1,1,p
2024-03-29 18:24,,,1,1,1,1,p
2024-03-29 18:30,0.953,0.013,0,0,0,0,p
2024-03-29 18:36,0.955,0.01,0,0,0,0,p
2024-03-29 18:42,0.985,0.006,0,0,0,0,p
2024-03-29 18:48,0.995,0.017,0,0,0,0,p
2024-03-29 18:54,1.003,0.011,0,0,0,0,p
2024-03-29 19:00,1.032,0.011,0,0,0,0,p
2024-03-29 19:06,1.043,0.006,0,0,0,0,p
2024-03-29 19:12,1.046,0.012,0,0,0,0,p
2024-03-29 19:18,1.048,0.012,1,0,0,0,p
2024-03-29 19:24,1.065,0.013,1,0,0,0,p
2024-03-29 19:30,1.083,0.011,1,0,0,0,p
2024-03-29 19:36,1.104,0.016,0,0,0,0,p
2024-03-29 19:42,1.12,0.01,0,0,0,0,p
2024-03-29 19:48,1.133,0.015,0,0,0,0,p
2024-03-29 19:54,1.148,0.011,0,0,0,0,p
2024-03-29 20:00,1.163,0.009,0,0,0,0,p
2024-03-29 20:06,1.192,0.018,0,0,0,0,p
2024-03-29 20:12,1.196,0.013,0,0,0,0,p
2024-03-29 20:18,1.217,0.012,0,0,0,0,p
2024-03-29 20:24,1.24,0.015,0,0,0,0,p
2024-03-29 20:30,1.251,0.015,0,0,0,0,p
2024-03-29 20:36,1.26,0.014,0,0,0,0,p
2024-03-29 20:42,1.271,0.01,0,0,0,0,p
2024-03-29 20:48,1.288,0.01,0,0,0,0,p
2024-03-29 20:54,1.307,0.014,0,0,0,0,p
2024-03-29 21:00,1.334,0.013,0,0,0,0,p
2024-03-29 21:06,1.344,0.013,0,0,0,0,p
2024-03-29 21:12,1.349,0.012,0,0,0,0,p
2024-03-29 21:18,1.362,0.014,0,0,0,0,p
2024-03-29 21:24,1.37,0.011,1,0,0,0,p
2024-03-29 21:30,1.386,0.012,0,0,0,0,p
2024-03-29 21:36,1.4,0.015,0,0,0,0,p
2024-03-29 21:42,1.425,0.015,0,0,0,0,p
2024-03-29 21:48,1.426,0.012,1,0,0,0,p
2024-03-29 21:54,1.416,0.014,0,0,0,0,p
2024-03-29 22:00,1.423,0.018,0,0,0,0,p
2024-03-29 22:06,1.429,0.014,0,0,0,0,p
2024-03-29 22:12,1.441,0.016,0,0,0,0,p
2024-03-29 22:18,1.474,0.015,0,0,0,0,p
2024-03-29 22:24,1.472,0.016,0,0,0,0,p
2024-03-29 22:30,1.457,0.01,0,0,0,0,p
2024-03-29 22:36,1.471,0.013,0,0,0,0,p
2024-03-29 22:42,1.477,0.013,0,0,0,0,p
2024-03-29 22:48,1.5,0.01,0,0,0,0,p
2024-03-29 22:54,1.486,0.012,0,0,0,0,p
2024-03-29 23:00,1.494,0.011,1,0,0,0,p
2024-03-29 23:06,1.47,0.011,0,0,0,0,p
2024-03-29 23:12,1.463,0.009,1,0,0,0,p
2024-03-29 23:18,1.478,0.011,0,0,0,0,p
2024-03-29 23:24,1.478,0.011,0,0,0,0,p
2024-03-29 23:30,1.483,0.01,0,0,0,0,p
2024-03-29 23:36,1.449,0.009,1,0,0,0,p
2024-03-29 23:42,1.459,0.007,0,0,0,0,p
2024-03-29 23:48,1.442,0.01,0,0,0,0,p
2024-03-29 23:54,1.427,0.008,0,0,0,0,p
2024-03-30 00:00,1.425,0.009,1,0,0,0,p
2024-03-30 00:06,1.414,0.008,1,0,0,0,p
2024-03-30 00:12,1.393,0.007,0,0,0,0,p
2024-03-30 00:18,1.399,0.012,0,0,0,0,p
2024-03-30 00:24,1.39,0.008,0,0,0,0,p
2024-03-30 00:30,1.381,0.006,0,0,0,0,p
2024-03-30 00:36,1.371,0.01,0,0,0,0,p
2024-03-30 00:42,1.352,0.009,1,0,0,0,p
2024-03-30 00:48,1.356,0.01,0,0,0,0,p
2024-03-30 00:54,1.353,0.009,0,0,0,0,p
2024-03-30 01:00,1.338,0.007,0,0,0,0,p
2024-03-30 01:06,1.34,0.012,0,0,0,0,p
2024-03-30 01:12,1.336,0.009,1,0,0,0,p
2024-03-30 01:18,1.333,0.008,0,0,0,0,p
2024-03-30 01:24,1.318,0.009,0,0,0,0,p
2024-03-30 01:30,1.315,0.007,0,0,0,0,p
2024-03-30 01:36,1.306,0.008,0,0,0,0,p
2024-03-30 01:42,1.295,0.013,0,0,0,0,p
2024-03-30 01:48,1.285,0.011,0,0,0,0,p
2024-03-30 01:54,1.277,0.012,0,0,0,0,p
2024-03-30 02:00,1.264,0.012,0,0,0,0,p
2024-03-30 02:06,1.249,0.012,0,0,0,0,p
2024-03-30 02:12,1.245,0.011,0,0,0,0,p
2024-03-30 02:18,1.255,0.01,0,0,0,0,p
2024-03-30 02:24,1.252,0.01,1,0,0,0,p
2024-03-30 02:30,1.254,0.009,0,0,0,0,p
2024-03-30 02:36,1.24,0.012,0,0,0,0,p
2024-03-30 02:42,1.239,0.011,0,0,0,0,p
2024-03-30 02:48,1.229,0.011,1,0,0,0,p
2024-03-30 02:54,1.232,0.007,0,0,0,0,p
2024-03-30 03:00,1.251,0.01,0,0,0,0,p
2024-03-30 03:06,1.236,0.009,0,0,0,0,p
2024-03-30 03:12,1.229,0.01,0,0,0,0,p
2024-03-30 03:18,1.241,0.009,0,0,0,0,p
2024-03-30 03:24,1.236,0.011,0,0,0,0,p
2024-03-30 03:30,1.233,0.011,0,0,0,0,p
2024-03-30 03:36,1.254,0.01,0,0,0,0,p
2024-03-30 03:42,1.251,0.01,0,0,0,0,p
2024-03-30 03:48,1.255,0.011,0,0,0,0,p
2024-03-30 03:54,1.248,0.01,0,0,0,0,p
2024-03-30 04:00,1.262,0.011,0,0,0,0,p
2024-03-30 04:06,1.27,0.013,0,0,0,0,p
2024-03-30 04:12,1.273,0.009,0,0,0,0,p
2024-03-30 04:18,1.277,0.013,1,0,0,0,p
2024-03-30 04:24,1.301,0.009,1,0,0,0,p
2024-03-30 04:30,1.297,0.012,0,0,0,0,p
2024-03-30 04:36,1.31,0.013,0,0,0,0,p
2024-03-30 04:42,1.329,0.014,0,0,0,0,p
2024-03-30 04:48,1.336,0.013,1,0,0,0,p
2024-03-30 04:54,1.353,0.012,0,0,0,0,p
2024-03-30 05:00,1.371,0.007,0,0,0,0,p
2024-03-30 05:06,1.368,0.011,0,0,0,0,p
2024-03-30 05:12,1.363,0.017,0,0,0,0,p
2024-03-30 05:18,1.373,0.014,0,0,0,0,p
2024-03-30 05:24,1.401,0.013,0,0,0,0,p
2024-03-30 05:30,1.416,0.016,0,0,0,0,p
2024-03-30 05:36,1.429,0.014,0,0,0,0,p
2024-03-30 05:42,1.455,0.016,0,0,0,0,p
2024-03-30 05:48,1.451,0.017,0,0,0,0,p
2024-03-30 05:54,1.463,0.02,0,0,0,0,p
2024-03-30 06:00,1.487,0.016,0,0,0,0,p
2024-03-30 06:06,1.496,0.016,0,0,0,0,p
2024-03-30 06:12,1.518,0.011,0,0,0,0,p
2024-03-30 06:18,1.544,0.022,0,0,0,0,p
2024-03-30 06:24,1.56,0.014,0,0,0,0,p
2024-03-30 06:30,1.575,0.019,0,0,0,0,p
2024-03-30 06:36,1.601,0.015,0,0,0,0,p
2024-03-30 06:42,1.612,0.013,0,0,0,0,p
2024-03-30 06:48,1.631,0.016,0,0,0,0,p
2024-03-30 06:54,1.656,0.015,0,0,0,0,p
2024-03-30 07:00,1.669,0.016,0,0,0,0,p
2024-03-30 07:06,1.689,0.011,0,0,0,0,p
2024-03-30 07:12,1.701,0.012,0,0,0,0,p
2024-03-30 07:18,1.726,0.019,0,0,0,0,p
2024-03-30 07:24,1.746,0.02,0,0,0,0,p
2024-03-30 07:30,1.749,0.02,0,0,0,0,p
2024-03-30 07:36,1.767,0.013,0,0,0,0,p
2024-03-30 07:42,1.773,0.017,0,0,0,0,p
2024-03-30 07:48,1.784,0.021,0,0,0,0,p
2024-03-30 07:54,1.809,0.019,0,0,0,0,p
2024-03-30 08:00,1.824,0.018,0,0,0,0,p
2024-03-30 08:06,1.834,0.015,0,0,0,0,p
2024-03-30 08:12,1.831,0.021,0,0,0,0,p
2024-03-30 08:18,1.851,0.017,0,0,0,0,p
2024-03-30 08:24,1.857,0.019,0,0,0,0,p
2024-03-30 08:30,1.881,0.021,0,0,0,0,p
2024-03-30 08:36,1.907,0.019,0,0,0,0,p
2024-03-30 08:42,1.933,0.02,0,0,0,0,p
2024-03-30 08:48,1.938,0.019,0,0,0,0,p
2024-03-30 08:54,1.935,0.027,0,0,0,0,p
2024-03-30 09:00,1.957,0.011,1,0,0,0,p
2024-03-30 09:06,1.954,0.019,0,0,0,0,p
2024-03-30 09:12,1.948,0.025,0,0,0,0,p
2024-03-30 09:18,1.964,0.022,0,0,0,0,p
2024-03-30 09:24,1.946,0.023,0,0,0,0,p
2024-03-30 09:30,1.953,0.02,0,0,0,0,p
2024-03-30 09:36,1.939,0.018,0,0,0,0,p
2024-03-30 09:42,1.938,0.024,0,0,0,0,p
2024-03-30 09:48,1.925,0.023,0,0,0,0,p
2024-03-30 09:54,1.929,0.019,1,0,0,0,p
2024-03-30 10:00,1.92,0.018,0,0,0,0,p
2024-03-30 10:06,1.91,0.016,0,0,0,0,p
2024-03-30 10:12,1.89,0.028,0,0,0,0,p
2024-03-30 10:18,1.883,0.014,0,0,0,0,p
2024-03-30 10:24,1.88,0.018,0,0,0,0,p
2024-03-30 10:30,1.869,0.026,0,0,0,0,p
2024-03-30 10:36,1.853,0.021,0,0,0,0,p
2024-03-30 10:42,1.849,0.023,0,0,0,0,p
2024-03-30 10:48,1.825,0.018,0,0,0,0,p
2024-03-30 10:54,1.808,0.023,0,0,0,0,p
2024-03-30 11:00,1.799,0.023,0,0,0,0,p
2024-03-30 11:06,1.76,0.019,0,0,0,0,p
2024-03-30 11:12,1.758,0.022,0,0,0,0,p
2024-03-30 11:18,1.727,0.021,1,0,0,0,p
2024-03-30 11:24,1.708,0.022,0,0,0,0,p
2024-03-30 11:30,1.68,0.019,0,0,0,0,p
2024-03-30 11:36,1.641,0.021,1,0,0,0,p
2024-03-30 11:42,1.609,0.02,0,0,0,0,p
2024-03-30 11:48,1.583,0.015,0,0,0,0,p
2024-03-30 11:54,1.571,0.014,1,0,0,0,p
2024-03-30 12:00,1.527,0.023,0,0,0,0,p
2024-03-30 12:06,1.493,0.018,0,0,0,0,p
2024-03-30 12:12,1.462,0.017,0,0,0,0,p
2024-03-30 12:18,1.42,0.02,0,0,0,0,p
2024-03-30 12:24,1.405,0.02,0,0,0,0,p
2024-03-30 12:30,1.384,0.015,0,0,0,0,p
2024-03-30 12:36,1.345,0.009,0,0,0,0,p
2024-03-30 12:42,1.323,0.007,0,0,0,0,p
2024-03-30 12:48,1.312,0.016,0,0,0,0,p
2024-03-30 12:54,1.267,0.014,0,0,0,0,p
2024-03-30 13:00,1.267,0.007,0,0,0,0,p
2024-03-30 13:06,1.245,0.009,0,0,0,0,p
2024-03-30 13:12,1.232,0.011,0,0,0,0,p
2024-03-30 13:18,1.21,0.01,0,0,0,0,p
2024-03-30 13:24,1.193,0.015,0,0,0,0,p
2024-03-30 13:30,1.154,0.01,0,0,0,0,p
2024-03-30 13:36,1.118,0.008,0,0,0,0,p
2024-03-30 13:42,1.11,0.01,0,0,0,0,p
2024-03-30 13:48,1.115,0.011,0,0,0,0,p
2024-03-30 13:54,1.094,0.007,0,0,0,0,p
2024-03-30 14:00,1.092,0.01,0,0,0,0,p
2024-03-30 14:06,1.058,0.004,1,0,0,0,p
2024-03-30 14:12,1.052,0.006,0,0,0,0,p
2024-03-30 14:18,1.031,0.009,0,0,0,0,p
2024-03-30 14:24,1.017,0.008,0,0,0,0,p
2024-03-30 14:30,0.995,0.007,1,0,0,0,p
2024-03-30 14:36,0.99,0.009,0,0,0,0,p
2024-03-30 14:42,0.969,0.009,0,0,0,0,p
2024-03-30 14:48,0.959,0.008,0,0,0,0,p
2024-03-30 14:54,0.974,0.019,0,0,0,0,p
2024-03-30 15:00,0.97,0.007,0,0,0,0,p
2024-03-30 15:06,0.987,0.011,0,0,0,0,p
2024-03-30 15:12,0.954,0.004,0,0,0,0,p
2024-03-30 15:18,0.94,0.004,1,0,0,0,p
2024-03-30 15:24,,,1,1,1,1,p
2024-03-30 15:30,0.935,0.011,0,0,0,0,p
2024-03-30 15:36,,,1,1,1,1,p
2024-03-30 15:42,,,1,1,1,1,p
2024-03-30 15:48,,,1,1,1,1,p
2024-03-30 15:54,,,1,1,1,1,p
2024-03-30 16:00,,,1,1,1,1,p
2024-03-30 16:06,,,1,1,1,1,p
2024-03-30 16:12,,,1,1,1,1,p
2024-03-30 16:18,,,1,1,1,1,p
2024-03-30 16:24,,,1,1,1,1,p
2024-03-30 16:30,,,1,1,1,1,p
2024-03-30 16:36,,,1,1,1,1,p
2024-03-30 16:42,,,1,1,1,1,p
2024-03-30 16:48,,,1,1,1,1,p
2024-03-30 16:54,,,1,1,1,1,p
2024-03-30 17:00,,,1,1,1,1,p
2024-03-30 17:06,,,1,1,1,1,p
2024-03-30 17:12,,,1,1,1,1,p
2024-03-30 17:18,,,1,1,1,1,p
2024-03-30 17:24,,,1,1,1,1,p
2024-03-30 17:30,,,1,1,1,1,p
2024-03-30 17:36,,,1,1,1,1,p
2024-03-30 17:42,,,1,1,1,1,p
2024-03-30 17:48,,,1,1,1,1,p
2024-03-30 17:54,,,1,1,1,1,p
2024-03-30 18:00,,,1,1,1,1,p
2024-03-30 18:06,,,1,1,1,1,p
2024-03-30 18:12,,,1,1,1,1,p
2024-03-30 18:18,,,1,1,1,1,p
2024-03-30 18:24,,,1,1,1,1,p
